ANO;MES ;Fecha;Masculino;Femenino;Indeterminado;hora1;dia1;dias1_6;dias7_27;dias28_29;meses1_5;meses6_11;ano1;anos2_4;anos5_9;anos10_14;anos15_19;anos20_24;anos25_29;anos30_34;anos35_39;anos40_44;anos45_49;anos50_54;anos55_59;anos60_64;anos65_69;anos70_74;anos75_79;anos80_84;anos85_89;anos90_94;anos95_99;anos100;edad_desconocida1;ano2_1;anos2_2;anos2_5_14anos;anos2_15_44;anos2_45_64;anos2_65_94;edad_desconocida2;preescolar;primaria;secundaria;media;media_tecnica;normalista;tecnica;tecnologica;profesional;especializacion;maestria;doctorado;ninguno;sin_informacion;ul_vive_pareja_mas2anos;ul_vive_pareja_menos2anos;divorciado;viudo;soltero;casado;sin_informacion;Contributivo;Subsidiado;Excepcion;Especial;No_asegurado;Sin_informacion_ss;ididmasalud1;ididmasalud2;ididmasalud3;ididmasalud4;ididmasalud5;ididmasalud9;;SEXO
2020;10;1/10/2020;186;36;0;0;0;0;0;0;0;0;0;0;0;11;21;38;20;16;20;12;13;11;14;15;15;6;6;2;2;0;0;0;0;0;0;11;127;53;31;0;0;68;40;54;1;0;8;0;24;0;0;0;12;15;46;1;16;5;120;24;10;79;133;0;0;1;9;79;133;0;0;0;9;;
2020;11;1/11/2020;211;47;0;0;0;0;0;0;0;0;0;0;0;11;34;36;29;23;22;22;18;18;14;11;6;4;7;2;0;1;0;0;0;0;0;11;166;61;20;0;1;64;42;78;0;0;13;0;18;1;1;0;9;31;58;3;9;8;131;26;23;104;137;0;0;2;15;104;137;0;0;0;15;;
2020;12;1/12/2020;201;50;0;0;0;0;0;0;0;0;0;0;0;13;30;47;30;21;21;13;15;9;18;10;7;7;6;2;1;1;0;0;0;0;0;13;162;52;24;0;0;59;41;79;1;0;7;0;18;0;0;1;12;33;59;1;10;4;118;33;26;101;138;0;0;2;10;100;138;0;0;0;11;;
2021;1;1/01/2021;220;52;0;0;0;0;0;0;0;0;0;0;0;10;33;50;27;27;25;20;9;16;12;19;7;5;9;1;1;0;1;0;0;0;0;10;182;56;24;0;1;80;45;87;1;0;5;0;16;0;0;0;8;29;68;1;10;4;135;21;33;93;157;0;0;1;21;93;157;0;0;0;21;;
2021;2;1/02/2021;191;45;0;0;0;0;0;0;0;0;0;0;0;10;29;27;31;24;16;16;14;13;12;18;8;9;5;1;2;1;0;0;0;0;0;10;143;57;26;0;0;70;38;60;0;0;12;0;21;3;1;0;6;25;60;1;11;3;108;28;25;103;120;0;0;1;12;103;120;0;0;0;12;;
2021;3;1/03/2021;212;44;0;0;0;0;0;0;0;0;0;0;0;14;35;37;39;19;19;9;17;11;11;13;13;9;4;5;1;0;0;0;0;0;0;14;158;52;32;0;0;69;53;66;1;0;10;0;25;0;0;1;7;24;55;2;16;5;128;28;22;106;138;0;0;1;11;106;138;0;0;0;11;;
2021;4;1/04/2021;211;54;0;0;0;0;0;0;0;0;0;0;1;16;24;38;30;29;19;16;13;12;18;13;14;11;3;3;3;2;0;0;0;0;0;17;156;56;36;0;0;74;34;88;0;0;8;0;24;0;0;1;9;27;49;1;17;7;135;28;28;109;145;0;0;2;9;109;145;0;0;0;9;;
2021;5;1/05/2021;205;54;0;0;0;0;0;0;0;0;0;0;0;13;27;40;26;14;17;22;12;20;20;15;10;6;8;8;1;0;0;0;0;0;0;13;146;67;33;0;0;75;37;68;0;0;16;0;26;0;0;0;12;25;55;2;13;7;126;34;22;110;127;1;0;4;17;110;127;0;0;1;17;;
2021;6;1/06/2021;181;53;0;0;0;0;0;0;0;0;0;0;0;12;25;28;22;28;18;16;11;12;23;13;10;7;4;4;1;0;0;0;0;0;0;12;137;59;26;0;0;64;36;56;0;0;12;0;25;1;0;0;9;31;44;2;8;8;114;34;24;98;128;0;0;1;7;98;128;0;0;0;7;;
2021;7;1/07/2021;212;53;0;0;0;0;0;0;0;0;0;0;1;11;34;31;28;26;22;15;15;14;9;17;19;8;7;4;3;0;1;0;0;0;0;12;156;55;42;0;0;61;44;88;0;0;12;0;24;1;1;0;10;24;52;0;9;10;133;38;23;120;125;2;0;0;18;120;125;0;0;2;18;;
2021;8;1/08/2021;201;40;0;0;0;0;0;0;0;0;0;0;1;10;24;34;30;19;23;14;15;12;18;14;11;4;5;3;3;1;0;0;0;0;0;11;144;59;27;0;0;64;39;71;0;0;9;0;23;0;1;0;4;30;46;1;8;6;131;28;21;103;111;3;0;1;23;103;111;0;0;3;23;;
2021;9;1/09/2021;193;41;0;0;0;0;0;0;0;0;0;0;2;9;29;30;31;21;14;12;16;19;10;13;9;7;3;4;4;1;0;0;0;0;0;11;137;58;28;0;0;63;30;71;0;0;14;0;23;1;2;0;5;25;41;2;18;8;109;32;24;97;122;1;1;0;13;97;122;0;1;1;13;;
2021;10;1/10/2021;213;47;0;0;0;0;0;0;0;0;0;0;0;12;27;36;26;20;22;14;28;17;15;10;11;8;8;4;1;1;0;0;0;0;0;12;145;70;33;0;0;76;39;79;0;0;7;0;23;0;1;0;11;24;56;1;13;6;130;28;26;103;142;0;1;3;11;103;142;0;1;0;11;;
2021;11;1/11/2021;211;51;0;0;0;0;0;0;0;0;0;0;0;11;33;34;38;29;17;16;13;17;13;10;11;13;5;0;2;0;0;0;0;0;0;11;167;53;31;0;0;63;42;92;1;0;6;0;17;0;0;2;15;24;55;1;13;7;135;33;18;102;142;1;0;1;16;102;142;0;0;1;16;;
2021;12;1/12/2021;216;49;0;0;0;0;0;0;0;0;0;0;1;6;30;38;36;27;25;15;8;11;12;13;16;10;9;6;1;1;0;0;0;0;0;7;171;44;43;0;1;75;39;83;0;0;13;0;16;0;0;0;10;28;60;3;8;3;129;37;25;114;135;0;0;1;15;114;135;0;0;0;15;;
2022;1;1/01/2022;187;48;0;0;0;0;0;0;0;0;0;0;0;6;25;37;28;15;24;18;14;12;12;9;11;10;3;7;2;2;0;0;0;0;0;6;147;47;35;0;0;56;35;68;0;0;17;0;21;0;0;1;14;23;51;2;11;1;119;25;26;103;118;0;0;0;14;103;118;0;0;0;14;;
2022;2;1/02/2022;196;46;0;0;0;0;0;0;0;0;0;0;0;8;34;39;31;18;21;22;8;10;11;13;7;8;2;5;4;1;0;0;0;0;0;8;165;42;27;0;0;65;34;71;0;0;11;0;23;1;1;0;8;28;58;2;9;8;127;22;16;103;123;0;0;2;14;103;123;0;0;0;14;;
2022;3;1/03/2022;214;51;0;0;0;0;0;0;0;0;0;0;0;13;31;44;32;32;25;11;10;4;19;14;9;7;9;4;1;0;0;0;0;0;0;13;175;47;30;0;0;69;39;82;0;0;12;0;26;3;1;0;7;26;51;1;11;5;139;28;30;102;147;0;0;1;15;102;147;0;0;0;15;;
2022;4;1/04/2022;192;51;0;0;0;0;0;0;0;0;0;0;0;3;45;28;37;21;15;18;12;8;10;18;9;10;2;2;3;2;0;0;0;0;0;3;164;48;28;0;1;65;41;77;0;0;15;0;15;1;0;0;4;24;63;1;5;5;122;25;22;106;125;0;0;2;10;106;125;0;0;0;10;;
2022;5;1/05/2022;229;67;0;0;0;0;0;0;0;0;0;0;1;17;48;51;29;15;22;18;15;14;25;14;10;9;4;2;2;0;0;0;0;0;0;18;183;68;27;0;0;74;52;96;1;0;10;0;24;0;1;0;10;28;51;1;10;1;169;36;28;124;158;0;0;0;14;124;158;0;0;0;14;;
2022;6;1/06/2022;178;54;0;0;0;0;0;0;0;0;0;0;1;11;33;34;29;15;20;12;12;9;20;4;7;11;8;5;1;0;0;0;0;0;0;12;143;45;32;0;0;72;35;65;0;0;10;0;26;0;0;0;7;17;58;1;10;4;116;26;17;98;120;0;0;1;13;98;120;0;0;0;13;;
2022;7;1/07/2022;205;47;0;0;0;0;0;0;0;0;0;0;1;11;30;43;37;24;18;16;10;13;10;14;7;8;6;4;0;0;0;0;0;0;0;12;168;47;25;0;0;64;39;83;0;0;8;0;22;0;0;0;13;23;45;3;12;2;87;24;79;106;125;0;0;2;19;106;125;0;0;0;19;;
2022;8;1/08/2022;251;64;0;0;0;0;0;0;0;0;0;0;0;18;36;45;40;26;21;17;27;20;18;15;14;10;4;2;1;1;0;0;0;0;0;18;185;80;32;0;0;83;46;95;2;0;12;0;36;0;0;2;8;31;31;2;6;4;88;21;163;133;165;0;0;0;17;133;165;0;0;0;17;;
2022;9;1/09/2022;198;49;0;0;0;0;0;0;0;0;0;0;0;9;34;28;30;20;25;14;22;11;17;12;6;8;5;3;3;0;0;0;0;0;0;9;151;62;25;0;0;64;38;79;0;0;13;0;25;0;1;0;6;21;47;1;6;1;104;26;62;109;115;0;0;0;23;109;115;0;0;0;23;;
2022;10;1/10/2022;214;56;0;0;0;0;0;0;0;0;0;0;0;12;34;34;33;25;23;21;18;15;9;13;10;9;9;5;0;0;0;0;0;0;0;12;170;55;33;0;0;75;46;54;0;0;25;0;30;0;1;2;8;29;56;1;11;5;134;36;27;112;148;0;0;0;10;112;148;0;0;0;10;;
2022;11;1/11/2022;210;56;0;0;0;0;0;0;0;0;0;0;0;16;32;41;27;17;15;20;19;19;16;11;10;9;6;5;3;0;0;0;0;0;0;16;152;65;33;0;0;71;45;78;0;0;10;0;21;0;1;0;5;35;64;0;9;3;116;46;28;109;140;0;0;0;17;109;140;0;0;0;17;;
2022;12;1/12/2022;200;55;0;0;0;0;0;0;0;0;0;0;0;7;25;28;26;31;18;15;16;17;17;16;8;16;2;8;3;2;0;0;0;0;0;7;143;66;39;0;0;69;39;71;0;0;16;0;16;1;1;1;8;33;62;0;16;7;112;28;30;114;131;0;0;1;9;114;131;0;0;0;9;;
